We had everything we could even dream of,ကျွန်တော်တို့စိတ်ကူးယဉ်အိပ်မက်မက်နိုင်သမျှအရာအားလုံးကျွန်တော်တို့မှာရှိခဲ့တယ်။
We had everything we really needed,ငါတို့အမှန်တကယ်လိုအပ်တဲ့အရာအားလုံးငါတို့မှာရှိခဲ့တယ်။
We had food and shelter but nothing else really,ငါတို့မှာစားစရာနဲ့နေစရာရှိခဲ့ပေမယ့်တစ်ခြားဘာမှမရှိခဲ့ဘူး၊တကယ်ပါ။
Members dont get a discount because wed lose too much money,အသင်းဝင်တွေလျှော့ဈေးမရပါဘူး၊ဘာလို့လဲဆိုတော့ကျွန်တော်တို့ငွေတွေအများကြီးရှုံးမှာမို့လို့ပါ။
Members get a discount when they buy things at the gift shop,သူတို့လက်ဆောင်ပစ္စည်းဆိုင်မှာပစ္စည်းတွေဝယ်တဲ့အခါအသင်းဝင်တွေလျှော့ဈေးရတယ်။
Members have a 25 discount ,အသင်းဝင်တွေ၂၅ရာခိုင်နှုန်းလျှော့ဈေးရတယ်။
I dont have anything to do with the IRT,ကျွန်တော်နဲ့ဘာမှမပတ်သက်ပါဘူး။
I have worked on fundraising for the IRT for over a decade,အတွက်ရန်ပုံငွေရှာဖွေရေးအတွက်ဆယ်စုနှစ်တစ်ခုကျော်ကျော်ကျွန်တော်လုပ်ခဲ့တယ်။
I have worked with IRT for a long time,ကျွန်တော်နဲ့အလုပ်လုပ်တာအချိန်အတော်ကြာပြီ။
The IMA works independently every day,သည်နေ့စဉ်အမှီအခိုကင်းစွာအလုပ်လုပ်သည်။
The IMA works with other organizations because they all depend on sharing funding,အိုင်အမ်အေကအခြားအဖွဲ့အစည်းတွေနှင့်အတူတွဲပြီးအလုပ်လုပ်တယ်ဘာလို့လဲဆိုတော့သူတို့အားလုံးကရန်ပုံငွေခွဲဝေမှုတွေပေါ်အားကိုးအားထားပြုနေလို့ပဲ။
The IMA works with other organizations in the area,ကအဲဒီနယ်ပယ်မှာအခြားအဖွဲ့အစည်းတွေနှင့်အတူတွဲပြီးအလုပ်လုပ်တယ်။
The top students with financial need benefit from scholarships,ငွေကြေးလိုအပ်ချက်ရှိတဲ့ထိပ်တန်းကျောင်းသားတွေဟာပညာသင်ဆုတွေကနေအကျိုးခံစားခွင့်ရတယ်။
There are 50 scholarships available to the top 50 students,ထိပ်ဆုံးကျောင်းသား၅၀အတွက်ပညာသင်ဆု၅၀ရရှိနိုင်သည်။
We dont give scholarships or financial aid to students,ကျွန်တော်တို့သည်ပညာသင်ဆုများသို့မဟုတ်ငွေကြေးအထောက်အပံ့များကိုကျောင်းသားများအားမပေးအပ်ပါ။
I can tell youre a real jerk,မင်းဟာတကယ့်လူရှုပ်ပဲဆိုတာငါပြောနိုင်တယ်။
I feel like you are a caring nice person,ခင်ဗျားဟာဂရုစိုက်တက်တဲ့၊လူကောင်းတစ်ယောက်လို့ကျွန်တော်ခံစားမိတယ်။
Your donation of 2000 shows youre a nice person,ခင်ဗျားရဲ့ဒေါ်လာ၂၀၀၀အလှူဟာခင်ဗျားလူကောင်းတစ်ယောက်ဖြစ်တယ်ဆိုတာဖော်ပြတယ်။
She gave us all the money we needed,သူမသည်ကျွန်တော်တို့လိုအပ်နေသည့်ငွေကြေးအားလုံးကိုကျွန်တော်တို့ကိုပေးခဲ့သည်။
She never supported us in anything,သူမဟာဘယ်တုန်းကမှကျွန်တော်တို့ကိုဘယ်အရာကိုမှမကူညီမထောက်ပံ့ခဲ့ပါဘူး
She was a good support,သူမဟာကောင်းကောင်းအားကိုးရသူတစ်ယောက်ဖြစ်ခဲ့တယ်။
Our theatre productions have helped elementary school children learn how to paint,ကျွန်တော်တို့ပြဇာတ်ရုံရဲ့စီစဉ်တင်ဆက်မှုတွေဟာမူလတန်းကျောင်းသားကလေးငယ်တွေပန်းချီဆွဲသင်ရာမှာအထောက်အကူဖြစ်စေခဲ့တယ်။
Theatre has helped many children across Indiana,ပြဇာတ်ရုံဟာအင်ဒီယာနာတဝှမ်းမှာရှိတဲ့ကလေးငယ်များစွာကိုကူညီပေးခဲ့တယ်။
We wish we could afford to create fully professional theatre productions but we have never had the funds here in Indiana,လုံးဝပညာရှင်ဆန်တဲ့ပြဇာတ်အစီအစဉ်တွေဖန်တီးဖို့ကျွန်တော်တို့တတ်နိုင်ချင်ပေမယ့်အင်ဒီယာနာမှာကျွန်တော်တို့အတွက်တခါမှရန်ပုံငွေမရှိခဲ့ဖူးဘူး။
Every penny goes towards cancer research,ငွေတစ်ပြားတစ်ချပ်စီတိုင်းကကင်ဆာသုတေသနလုပ်ငန်းဆီကိုရောက်တယ်။
Every penny you donate helps research,ခင်ဗျားလှူတဲ့ငွေတစ်ပြားတစ်ချပ်စီတိုင်းဟာသုတေသနလုပ်ငန်းကိုအထောက်အကူဖြစ်ပါတယ်။
We spend half your money on administrative fees,ကျွန်တော်တို့ခင်ဗျားငွေတစ်ဝက်ကိုစီမံခန့်ခွဲရေးစရိတ်အတွက်သုံးပါတယ်။
I believe all Americans are naturalborn athletes,အမေရိကန်တွေအားလုံးဟာမွေးရာပါအားကစားသမားတွေလို့ကျွန်တော်ယုံကြည်တယ်။
I only want to see American women become Olympians,အမေရိကန်အမျိုးသမီးတွေအိုလံပစ်ကစားသမားတွေဖြစ်လာတာကိုမြင်ချင်တာပဲရှိတယ်။
I want to see Americans join the Olympic family,အမေရိကန်တွေအိုလံပစ်အုပ်စုမှာပါဝင်တာကိုမြင်ချင်တယ်။
Alan Dixon is a Democrat politician,သည်ဒီမိုကရက်နိုင်ငံရေးသမားတစ်ဦးဖြစ်သည်။
Alan Dixon is a diehard Republican,သည်အမာခံတစ်ဦးဖြစ်သည်။
Alan Dixon was a state senator,သည်ပြည်နယ်လွှတ်တော်အမတ်တစ်ဦးဖြစ်သည်။
IRT artists dont do anything with kids and instead focus on adults in the community,မှအနုပညာရှင်များသည်ကလေးသူငယ်များနှင့်ပတ်သက်၍လုပ်ဆောင်ခြင်းမပြုပဲထိုအစားအသိုင်းအဝိုင်းတွင်းရှိအရွယ်ရောက်သူများကိုသာအာရုံစိုက်သည်။
IRT artists help kids in the schools,မှအနုပညာရှင်များသည်ကျောင်းများတွင်ကလေးငယ်များကိုကူညီကြသည်။
IRT artists help kids put on a production,ကလေးငယ်များစီစဉ်တင်ဆက်မှုတစ်ခုဖန်တီးပြုလုပ်ရာတွင်မှအနုပညာရှင်များကအကူအညီပေးသည်။
It pays for care for the animals in the shelter,ဂေဟာရှိတိရိစ္ဆာန်များအားစောင့်ရှောက်ရန်အတွက်စရိတ်ကျခံသည်။
The animals at the zoo benefit from this a lot,တိရိစ္ဆာန်ရုံရှိတိရိစ္ဆာန်များသည်ဤအရာမှအကျိုးများစွာရရှိသည်။
The animals at the zoo get 100000 a year in funding for care and feeding,တိရိစ္ဆာန်ရုံရှိတိရိစ္ဆာန်များကျွေးမွေးစောင့်ရှောက်ရန်အတွက်တစ်နှစ်လျှင်ရန်ပုံငွေဒေါ်လာ၁၀၀၀၀၀ရရှိသည်။
The award didnt start until 2002,ထောက်ပံ့မှုကို၂၀၀၂ခုနှစ်ထိမစခဲ့သေးဘူး။
They started the Award in 1990 because they got a huge grant,၁၉၉၀ခုနှစ်မှာထောက်ပံ့မှုကိုစတင်ခဲ့တာဟာသူတို့ထောက်ပံ့ကြေးကြီးကြီးမားမားရခဲ့တာကြောင့်ဖြစ်တယ်။
They started the award in 1990,သူတို့ဟာ၁၉၉၀ခုနှစ်မှာထောက်ပံ့မှုကိုစတင်ခဲ့တယ်။
Indiana doesnt offer tax credits,တွင်အခွန်ခုနှိမ်ခွင့်များမပေးပါ။
Indiana residents get a 50 tax credit if they donate to the theater,အကယ်၍ဒေသခံတွေအနေနဲ့ပြဇာတ်ရုံဆီကိုလှူဒါန်းတယ်ဆိုရင်အခွန်ခုနှိမ်ခွင့်၅၀ရာခိုင်နှုန်းရရှိတယ်။
Indiana residents get tax benefits from the state of Indiana,ဒေသခံတွေဟာအင်ဒီယာနာပြည်နယ်ကအခွန်အကျိုးခံစားခွင့်တွေရတယ်။
Bob Lovell can answer questions,ကမေးခွန်းတွေကိုဖြေနိုင်တယ်။
Bob Lovell is no longer associated with this,ကဒါနဲ့မသက်ဆိုင်တော့ဘူး။
Bob Lovell is working on the campaign for the next year,ဟာနောက်နှစ်အတွက်စည်းရုံးရေလုပ်ငန်းတွေလုပ်ဆောင်နေတယ်။
The Center really wants to help the community,စင်တာအနေနဲ့ရပ်ရွာလူထုကိုအမှန်တကယ်ကူညီချင်တယ်။
The center focuses on helping other continents,စင်တာသည်အခြားကမ္ဘာ့တိုက်ကြီးများကိုကူညီရန်အလေးထားအာရုံစိုက်သည်။
The center wants to help the poor people in the community,စင်တာသည်လူထုအသိုင်းအဝိုင်းတွင်းရှိဆင်းရဲသောလူများကိုကူညီချင်သည်။
A young couple was at the show,လူငယ်စုံတွဲတစ်တွဲသည်ဖျော်ဖြေပွဲတွင်ရှိခဲ့သည်။
A young couple went to their very first performance,လူငယ်စုံတွဲတစ်တွဲသည်သူတို့ရဲ့ပထမဆုံးသောဖျော်ဖြေပွဲဆီသို့သွားခဲ့သည်။
No one at the show was under the age of 80,ပွဲ၌မည်သူမျှအသက်၈၀အောက်မရှိပါ။
The Civic Theater is downtown Indianapolis,ပြဇာတ်ရုံသည်အင်ဒီယာနာပိုလစ်မြို့လယ်တွင်ရှိသည်။
The Civic Theater is in Indianapolis,ပြဇာတ်ရုံသည်အင်ဒီယာနာပိုလစ်တွင်ရှိသည်။
The Civic Theater is located in Tampa,ပြဇာတ်ရုံသည်တွင်တည်ရှိသည်။
We are fundraising from graduates,ကျွန်တော်တို့ဘွဲ့ရတွေဆီကနေရန်ပုံငွေရှာနေတယ်။
We are fundraising to meet our goal of 100000,ကျွန်တော်တို့ရဲ့ပန်းတိုင်ဖြစ်တဲ့ဒေါ်လာ၁၀၀၀၀၀ပြည့်ဖို့ကျွန်တော်တို့ရန်ပုံငွေရှာနေတယ်။
We are only targeting current students,ကျွန်တော်တို့လက်ရှိကျောင်းသားတွေကိုပဲပစ်မှတ်ထားထားတယ်။
Our society needs no help,ကျွန်တော်တို့လူမှုအဖွဲ့အစည်းသည်အကူအညီမလိုအပ်ပါ။
Please help improve our society,ကျွန်တော်တို့ရဲ့လူမှုအဖွဲ့အစည်းကိုတိုးတက်အောင်ကျေးဇူးပြုပြီးကူညီပေးပါ။
We hope you will make our society a crimefree place,ကျွန်တော်တို့ရဲ့လူမှုအဖွဲ့အစည်းကိုရာဇဝတ်မှုကင်းစင်တဲ့နေရာတစ်ခုဖြစ်အောင်ခင်ဗျားလုပ်ဆောင်မယ်လို့ကျွန်တော်မျှော်လင့်တယ်။
The plaque doesnt give any specific names or details,မော်ကွန်းကဗ္ပည်းတွင်အမည်အတိအကျများသို့မဟုတ်အသေးစိတ်အချက်အလက်များကိုမဖော်ပြထားပါ။
Your message is engraved on the plaque if you donate more than 100,အကယ်၍ခင်ဗျားဒေါ်လာ၁၀၀အထက်လှူမယ်ဆိုရင်ခင်ဗျားရဲ့အမှာစကားကိုမော်ကွန်းကဗ္ပည်းမှာရေးထိုးပေးမယ်။
Your name or message will be put on the plaque,ခင်ဗျားရဲ့အမည်ဒါမှမဟုတ်အမှာစကားကိုမော်ကွန်းကဗ္ပည်းမှာထည့်ပေးလိမ့်မယ်။
The sky is clear and blue and there are clouds here and there,ကောင်းကင်ဟာပြာပြီးကြည်လင်နေတယ်၊ပြီးတော့တိမ်တွေဟိုတကွက်ဒီတကွက်ရှိတယ်။
The sky is clear and blue with not a cloud in sight,ကောင်းကင်ကပြာပြီးကြည်လင်နေပြီး၊တိမ်ကင်းစင်လျက်ရှိတယ်။
The sun is behind a fluffy cloud the shape of a bunny,နေဟာယုန်ပုံစံလေးပေါက်နေတဲ့၊ဖြူဖြူရွရွတိမ်ရဲ့နောက်မှာရှိနေတယ်။
The YMCA has over 100 programs that promote Christian principles,ဝိုင်အမ်စီအေတွင်ခရစ်ယာန်ဘာသာ၏အခြေခံမူများကိုစည်းရုံးမြှင့်တင်သည့်အစီအစဉ်၁၀၀ကျော်ရှိသည်။
The YMCA only promotes principles espoused by the Church of Satan in its programs,ဝိုင်အမ်စီအေသည်ကလက်ခံယုံကြည်သည့်အခြေခံသဘောတရားများကိုသာ၎င်း၏အစီအစဉ်များတွင်စည်းရုံးမြှင့်တင်သည်။
The YMCA strives to promote Christian principles through various programs,ဝိုင်အမ်စီအေသည်အစီအစဉ်အမျိုးမျိုးမှတဆင့်ခရစ်ယာန်ဘာသာ၏အခြေခံမူများကိုစည်းရုံးမြှင့်တင်ရန်ကြိုးပမ်းသည်။
I know you care a lot about the people around you,ခင်ဗျားပတ်ဝန်းကျင်ကလူတွေကိုခင်ဗျားအရမ်းဂရုစိုက်တယ်ဆိုတာကျွန်တော်သိတယ်။
I know you just dont care about people at all,ခင်ဗျားလူတွေကိုလုံးဝဂရုမစိုက်ဘူးဆိုတာကျွန်တော်သိတယ်။
I know you spend a lot to fee the hungry people around you,ခင်ဗျားပတ်ဝန်းကျင်ကဆာလောင်နေတဲ့လူတွေကိုကျွေးမွေးဖို့ခင်ဗျားငွေအများကြီးသုံးတယ်ဆိုတာကျွန်တော်သိတယ်။
The level of friends depend on how much you have donated,သူငယ်ချင်းတွေအဆင့်ဆိုတာမင်းဘယ်လောက်လှူခဲ့တယ်ဆိုတာပေါ်မှာမူတည်တယ်။
There are two levels of Friends,သူငယ်ချင်းအဆင့်နှစ်မျိုးရှိတယ်။
We dont separate the level of friends everyone is the same,ငါတို့ကသူငယ်ချင်းတွေအဆင့်ကိုမခွဲဘူး၊လူတိုင်းကအတူတူပဲ။
If you give us money we can protect all the elephants in Africa,ခင်ဗျားကျွန်တော်တို့ကိုပိုက်ဆံပေးမယ်ဆိုရင်၊အာဖရိကမှာရှိတဲ့ဆင်တွေအားလုံးကိုကျွန်တော်တို့ကာကွယ်နိုင်တယ်။
There is nothing that can be done to help elephants,ဆင်တွေကိုကူညီဖို့လုပ်ပေးနိုင်တာဘာမှမရှိဘူး။
This will help elephants everywhere,ဒါဟာနေရာတိုင်းကဆင်တွေကိုအကူအညီပေးလိမ့်မယ်။
The Society contributes a lot to the connections that are made,ချိတ်ဆက်ထားသောအဆက်အသွယ်များကိုကများစွာကူညီပံ့ပိုးသည်။
The Society doesnt have anything to do with people,ကလူတွေနဲ့ဘာမှမဆိုင်ဘူး။
The Society helps people find people who are also interested in the arts,သည်အနုပညာကိုစိတ်ဝင်စားသည့်လူအချင်းချင်းရှာဖွေရန်ကူညီပေးသည်။
A donation in honor of someone is not appropriate for this particular type of fund,တစ်စုံတစ်ယောက်ကိုဂုဏ်ပြုသောအားဖြင့်လှူဒါန်းခြင်းမျိုးသည်ဤသို့သောရန်ပုံငွေအမျိုးအစားအတွက်မသင့်တော်ပါ။
A donation in honor of someone would make a great gift for the holidays,တစ်စုံတစ်ယောက်ကိုဂုဏ်ပြုသောအားဖြင့်လှူဒါန်းခြင်းသည်အားလပ်ရက်များအတွက်ကောင်းမွန်သောလက်ဆောင်တစ်ခုဖြစ်နိုင်သည်။
Gentle note that you could make donations any time not just around the holidays,အားလပ်ရက်နားနီးမှသာမဟုတ်ပဲအချိန်မရွေးခင်ဗျားလှူဒါန်တာတွေလုပ်နိုင်တယ်ဆိုတာမှတ်ထားပါနော်။
Technology has made the way we collect information ramp up to speeds weve never seen,ကျွန်တော်တို့သတင်းအချက်တွေစုဆောင်းတဲ့နည်းလမ်းကိုကျွန်တော်တို့တစ်ခါမှမမြင်ဖူးတဲ့မြန်နှုန်းထိမြှင့်တင်နိုင်အောင်ကပြုလုပ်ပေးတယ်။
Technology has made us speed up,ကကျွန်တော်တို့အရှိန်မြှင့်အောင်လုပ်လိုက်တယ်။
Technology hasnt done anything to help us,ကျွန်တော်တို့ကိုကူညီဖို့ဘာမှမလုပ်ဆောင်ပေးခဲ့ဘူး။
If you donate now it will help us a lot,ခင်ဗျားအခုလှူမယ်ဆိုရင်ဒါဟာကျွန်တော်တို့ကိုအများကြီးအကူအညီဖြစ်လိမ့်မယ်။
We dont need any more donations,ကျွန်တော်တို့နောက်ထပ်လှူဒါန်းမှုတွေထပ်ပြီးမလိုအပ်တော့ဘူး။
Well stop fundraising if you give us 1000 now,ခင်ဗျားအခုကျွန်တော်တို့ကိုဒေါ်လာ၁၀၀၀ပေးမယ်ဆိုရင်ကျွန်တော်တို့ရန်ပုံငွေရှာဖွေတာတွေရပ်လိုက်တော့မယ်။
Commencement 1991 was cancelled due to terrible weather,အလွန်ဆိုးရွားတဲ့ရာသီဥတုအခြေအနေကြောင့်၁၉၉၁ခုနှစ်ဘွဲ့နှင်းသဘင်အခမ်းအနားကိုဖျက်သိမ်းခဲ့ရတယ်။
Graduating students remember their path as students at Indiana University,ဘွဲ့ယူတော့မည့်ကျောင်းသားကျောင်းသူများသည်၎င်းတို့၏တက္ကသိုလ်ကျောင်းသားကျောင်းသူဘဝတွေကိုအမှတ်ရကြသည်။
Many a tear are shed during Commencement 1991,၁၉၉၁ခုနှစ်ဘွဲ့နှင်းသဘင်အခမ်းအနားကျင်းပချိန်တွင်လူတော်တော်များများမျက်ရည်တွေကျကြသည်။
The IU School of Law has 1000 students,ဥပဒေကျောင်းတွင်ကျောင်းသား၁၀၀၀ရှိသည်။
The IU School of Law teaches future lawyers,ဥပဒေကျောင်းသည်အနာဂတ်ရှေ့နေလောင်းများကိုသင်ကြားပေးသည်။
The IU School of law was shut down long ago,ဥပဒေကျောင်းကိုပိတ်လိုက်ရသည်မှာကြာပြီဖြစ်သည်။
The Indianapolis Civic Theater has produced shows for over 80 years,အင်ဒီယာနာပိုလစ်ပြဇာတ်ရုံသည်နှစ်ပေါင်း၈၀ကျော်ကြာဖျော်ဖြေပွဲများဖန်တီးထုတ်လုပ်ခဲ့သည်။
The Indy Civic Theater has done 120 shows in 80 years,အင်ဒီပြဇာတ်ရုံသည်နှစ်၈၀တွင်းဖျော်ဖြေပွဲပေါင်း၁၂၀ပြုလုပ်ခဲ့သည်။
The Indy Civic Theater has only been operating for 2 years,အင်ဒီပြဇာတ်ရုံလည်ပတ်နေသည်မှာ၂နှစ်သာရှိသေးသည်။
The law school has to deal with budget cuts,ဥပဒေကျောင်းသည်အသုံးစရိတ်ဖြတ်တောက်မှုများကိုရင်ဆိုင်ဖြေရှင်းရသည်။
The law school is getting 1million more than normal,ဥပဒေကျောင်းသည်ပုံမှန်ထက်ပို၍ဒေါ်လာ၁သန်းရနေသည်။
The law school was the first program to face budget cuts,ဥပဒေကျောင်းသည်အသုံးစရိတ်ဖြတ်တောက်မှုများကိုရင်ဆိုင်ရသည့်ပထမဆုံးအစီအစဉ်ဖြစ်သည်။
IZS focuses on zebra help,သည်မြင်းကျားများအားကူညီခြင်းကိုအာရုံစိုက်သည်။
IZS helps African elephans,သည်အာဖရိကဆင်များကိုကူညီစောင့်ရှောက်သည်။
IZS helps African elephants by prosecuting poachers,သည်သားရဲမှောင်ခိုမုဆိုးများအားတရားစွဲဆိုခြင်းဖြင့်အာဖရိကဆင်များကိုကူညီစောင့်ရှောက်သည်။
10000 people still need our help,လူပေါင်း၁၀၀၀၀ဟာကျွန်တော်တို့ရဲ့အကူအညီကိုလိုအပ်နေဆဲဖြစ်တယ်။
No one needs our help,ဘယ်သူမှကျွန်တော်တို့အကူအညီမလိုအပ်ဘူး။
Our help is needed by many more,နောက်ထက်အများကြီးကကျွန်တော်တို့ရဲ့အကူအညီကိုလိုအပ်နေတယ်။
Everyone is being discouraged from emulating your terrible judgment,ခင်ဗျားရဲ့ဆိုးရွားလှတဲ့ဝေဖန်ပိုင်းခြားနိုင်စွမ်းကိုအတုယူပိုသာအောင်လုပ်ဖို့လူတိုင်းစိတ်ပျက်နေကြတယ်။
You colleagues are happy to emulate your good judgment,ခင်ဗျားရဲ့လုပ်ဖော်ကိုင်ဖက်တွေဟာခင်ဗျားရဲ့ကောင်းမွန်တဲ့ဝေဖန်ပိုင်းခြားနိုင်စွမ်းကိုအတုယူပိုသာအောင်လုပ်ဖို့လိုလိုချင်ချင်ရှိကြတယ်။
Your colleagues are being asked to follow your judgment,ခင်ဗျားရဲ့လုပ်ဖော်ကိုင်ဖက်တွေဟာခင်ဗျားရဲ့ဝေဖန်ပိုင်းခြားမှုအတိုင်းလိုက်နာဆောင်ရွက်ဖို့တောင်းဆိုခံနေရတယ်။
I know you are religious so please think of how God would consider donation,ခင်ဗျားဟာဘာသာတရာကိုင်းရှိုင်းတယ်ဆိုတာကျွန်တော်သိတယ်၊ဒါကြောင့်ကျေးဇူးပြုပြီးဘုရားသခင်ကအလှူဒါနအပေါ်ဘယ်လိုသဘောထားလိမ့်မလဲဆိုတာစဉ်းစားကြည့်ပါ။
Please dont think about giving us money,ငါတို့ကိုပိုက်ဆံပေးဖို့ကျေးဇူးပြုပြီးမစဉ်းစားပါနဲ့။
We hope that you will carefully consider how much you can give,ခင်ဗျားဘယ်လောက်ပေးနိုင်တယ်ဆိုတာခင်ဗျားဂရုတစိုက်သေသေချာချာစဉ်းစားထားလိမ့်မယ်လို့ကျွန်တော်တို့မျှော်လင့်တယ်။
We focus on historical plays among other themes,ကျွန်တော်တို့သည်အခြားခေါင်းစဉ်အကြောင်းအရာများအပြင်၊သမိုင်းနောက်ခံပြဇာတ်များအပေါ်လည်းအာရုံစိုက်သည်။
We have done three historical plays in the past,ကျွန်တော်တို့အရင်တုန်းကသမိုင်းနောက်ခံပြဇာတ်သုံးပုဒ်လုပ်ခဲ့ဖူးတယ်။
We try not to do plays that look at history or literature,သမိုင်းဒါမှမဟုတ်စာပေတွေကိုလေ့လာတဲ့ပြဇာတ်တွေကိုမလုပ်ဖို့ကျွန်တော်တို့ကြိုးစားတယ်။
Brit Hume is the lead reporter at Fox,သည်သတင်းဌာနတွင်သတင်းကြေညာသူခေါင်းဆောင်ဖြစ်သည်။
Brit Hume works for CNN,သည်အတွက်အလုပ်လုပ်သည်။
Brit Hume works for Fox,သည်အတွက်အလုပ်လုပ်သည်။
Michael Apted ruined the series by insisting they take out any warm human elements,သည်လူသားဆန်ဆန်၊နွေးထွေးသောအစိတ်အပိုင်းများကိုဖယ်ထုတ်ရန်မရမကတောင်းဆိုခဲ့ခြင်းဖြင့်ဤစီးရီးဇာတ်လမ်းတွဲများကိုပျက်စီးစေခဲ့သည်။
Michael Apted was hired to add a personal quality to the series,ရုပ်သံဇာတ်လမ်းတွဲတွင်ပုဂ္ဂိုလ်ပိုင်းဆိုင်ရာအရည်အသွေးကိုထည်ပေါင်းထည့်ရန်ကိုငှားရမ်းခဲ့ခြင်းဖြစ်သည်။
The series was thought to be cold and boring so it was important to hire Michael Apted to add a warm personal touch to improve ratings,ရုပ်သံဇာတ်လမ်းတွဲသည်အေးစက်စက်နှင့်ပျင်းစရာကောင်းသည်ဟုယူဆရသည်၊ထို့ကြောင့်ပရိတ်သတ်အားပေးမှုပမာဏတိုးတက်စေရန်နွေးထွေးသည့်ပုဂ္ဂိုလ်ပိုင်းဆိုင်ရာလုပ်ပုံကိုင်ပုံထပ်ထည့်ရန်ငှားရမ်းရန်အရေးကြီးခဲ့ခြင်းဖြစ်သည်။
A girl is dressed for sledding,မိန်းကလေးငယ်တစ်ဦးသည်စွတ်ဖားလှည်းစီးရန်အတွက်ဝတ်စားထားသည်။
A girl wears white clothes,မိန်းကလေးငယ်တစ်ဦးသည်အဖြူရောင်အဝတ်အစားများကိုဝတ်ဆင်သည်။
The girl is dressed all in red,မိန်းကလေးငယ်လေးသည်တကိုယ်လုံးအနီရောင်ဝတ်ဆင်ထားသည်။
The movie does not mention Kaufman discussing his own death,ကသူ့ရဲသေဆုံးမှုအကြောင်းဆွေးနွေးထားတာကိုရုပ်ရှင်မှာထုတ်ဖော်မပြထားပါဘူး။
The movie had an in depth interview with Kaufman about his death,သူရဲ့သေဆုံးမှုအကြောင်းနဲ့ပတ်သက်ပြီးနဲ့အသေးစိတ်အင်တာဗျူးတစ်ခုရုပ်ရှင်မှာပါဝင်တယ်။
The movie was a blockbuster despite leaving out some crucial details about Kaufman,နှင့်ပတ်သက်သည့်အရေးပါလှသောအသေးစိတ်အချက်အလက်အချို့ချန်ရစ်ထားသော်လည်း၊ရုပ်ရှင်သည်ဝက်ဝက်ကွဲအောင်မြင်ခဲ့သည်။
The OPEN sign is black,ဖွင့်ပါဆိုသည့်ဆိုင်းပုတ်သည်အနက်ရောင်ဖြစ်သည်။
The OPEN sign is on the front curb,ဖွင့်သည်ဆိုသည့်ဆိုင်းဘုတ်သည်အရှေ့ပလက်ဖောင်းစွန်းပေါ်တွင်ဖြစ်သည်။
The OPEN sign lights up,ဖွင့်သည်ဆိုသည့်ဆိုင်းဘုတ်သည်မီးလင်းနေသည်။
Anxious parents are one marketing target of the newsweeklies,စိတ်သောကရောက်နေကြသောမိဘများသည်အပတ်စဉ်ထုတ်သတင်းစဉ်များ၏ဈေးကွက်မြှင့်တင်ရေးပစ်မှတ်တစ်ခုဖြစ်သည်။
Newsweeklies design their cover packages to appeal to small children or the elderly,အပတ်စဉ်ထုတ်သတင်းစဉ်များသည်၎င်းတို့၏အဖုံးထုပ်ပိုးမှုများကိုကလေးငယ်လေးများနှင့်သက်ကြီးရွယ်အိုများကိုဆွဲဆောင်ရန်ဒီဇိုင်းဆွဲထားသည်။
Parents are more likely to spend money on new car purchases making them a lucrative advertising segment for magazines,မိဘများသည်ကားအသစ်ဝယ်ယူမှုများတွင်ပိုက်ဆံပိုမိုသုံးစွဲတတ်သည်၊ထိုသည်ကမဂ္ဂဇင်းများတွင်အမြတ်အစွန်းများသောကြော်ငြာကဏ္ဍတစ်ခုဖြစ်စေသည်။
Rockefeller gave to cancer research,သည်ကင်ဆာသုတေသနသို့လှူဒါန်းခဲ့သည်။
Rockefeller was giving,သည်ရက်ရောသည်။
Rockefeller was stingy,သည်တွန့်တိုသည်။
The Venice Biennale is overpopulated,သည်လူဦးရေထူထပ်မှုလွန်ကဲနေသည်။
The Venice Biennale is sparsely populated,သည်လူနေကျဲပါးသည်။
The Venice Biennale will make room for more people,တွင်နောက်ထပ်လူများအတွက်နေရာဖန်တီးလိမ့်မည်။
It was reported that Michael Eisner tried unsuccessfully to make amends with his former friend Mike Ovitz,သည်သူ၏မိတ်ဆွေဟောင်းနှင့်ကျေအေးရန်ကြိုးစားခဲ့မှုမအောင်မြင်ခဲ့ကြောင်းသတင်းရရှိသည်။
Mike Ovitz and Michael Eisner were the best of friends and business partners for their entire lives,နှင့်တို့သည်သူတို့၏ဘဝတစ်လျှောက်လုံးသူငယ်ချင်းကောင်းများနှင့်စီးပွားရေးလုပ်ဖော်ကိုင်ဖက်တွေဖြစ်ခဲ့ကြသည်။
Mike Ovitz refused Michael Eisners attempt at working out their differences because of distrust surrounding finances and the vision for the company,ဘဏ္ဍာရေးဆိုင်ရာနှင့်ကုမ္ပဏီအပေါ်ထားရှိသောမျှော်မှန်းချက်ဆိုင်ရာတို့တွင်မယုံကြည်မှုများကြောင့်၊မှ၎င်းတို့၏အမြင်မတူသဘောထားကွဲလွဲမှုများကိုဖြေရှင်းရန်ကြိးပမ်းမှုကိုကငြင်းပယ်ခဲ့သည်။
Klayman brought up on charges of ethnic bias in California,သည်ကယ်လီဖိုးနီးယားတွင်လူမျိုးရေးဘက်လိုက်မှုဖြင့်စွဲချက်တင်ခံခဲ့ရသည်။
Klayman didnt expect to be charged with ethnic bias,သည်လူမျိုးရေးဘက်လိုက်မှုဖြင့်စွဲချက်တင်ခံရမည်ဟုမျှော်လင့်မထားပေ။
There were allegations of ethnic bias against Klayman,လူမျိုးရေးဘက်လိုက်မှုရှိသည်ဟုအပေါ်စွပ်စွဲချက်များရှိသည်။
